Date,Title,Content,Url
2018/11/22 17:33,BoB School seeks to raise brand awareness among entrepreneurs ,"For entrepreneurs and startup founders, building their own brands has always been a challenge. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259110.html
2018/11/22 17:32,Amazon's cloud biz to suffer setback on connection failures ,"Coupang, Market Kurly and other companies using the cloud computing service of Amazon Web Services (AWS) suffered connection failures both on their websites and mobile apps, Thursday, causing a great deal of inconvenience for their customers. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259159.html
2018/11/22 17:31,"LG to threaten Coway, SK Magic in rental biz ","LG Electronics' move to bolster its home appliance rental business has unnerved Coway, SK Magic and other market leaders, heralding much fiercer competition for the rapidly-growing industry, according to industry analysts Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259169.html
2018/11/22 17:31,Apple faces backlash from smartphone retailers ,"Smartphone retailers here are protesting Apple's â\unfairâ\ policies, arguing they shouldn't have to pay for iPhones used only for display and other promotional purposes. The Korea Mobile Distributors Association (KMDA) issued a statement Wednesday, saying Apple's policies contrast with those of other smartphone manufacturers, which provide all smartphones needed for promotiona...",http://www.koreatimes.co.kr/www/tech/2018/12/133_259162.html
2018/11/21 17:13,SoftBank Vision Fund gives Coupang $2 billion ,"Coupang raised $2 billion from Softbank Vision Fund, an affiliate of Japan's SoftBank Group, the local e-commerce company said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259060.html
2018/11/21 17:03,Korea to allow use of de-identified personal data ,"The government has decided on the commercial use of de-identified personal data to boost research and development capacity in the Fourth Industrial Revolution, according to state-run organizations, policymakers said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259087.html
2018/11/21 16:15,Mobile carriers struggle to find biz models in 5G ,"SK Telecom, KT and LG Uplus are struggling to find profit models that will make up for their enormous investments into the construction of high-end fifth-generation (5G) networks, though they are gearing up for the launch of the world's first commercial 5G services, Dec. 1. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259069.html
2018/11/21 16:08,Kakao comes into conflict with chauffeurs ,"Kakao is facing conflict with drivers of its chauffeur service, with the latter claiming the IT company has acted â\high-handedlyâ\ by unilaterally implanting a paid service and pressuring drivers to use it. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259005.html
2018/11/21 15:45,"As Facebook faces fire, heat turns up on No. 2 Sandberg ","For the past decade, Sheryl Sandberg has been the poised, reliable second-in-command to Facebook CEO Mark Zuckerberg, helping steer Facebook's rapid growth around the world, while also cultivating her brand in ways that hint at aspirations well beyond the social network. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259071.html
2018/11/21 10:04,"Samsung unveils horticulture LED products for greenhouse, vertical farming ","Samsung Electronics Co. on Wednesday showcased a new lineup of horticulture light-emitting diode (LED) solutions optimized for greenhouses and vertical farming, which can help farmers improve produce quality. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259045.html
2018/11/20 18:32,"Qualcomm teams up with Naver Labs for IoT, self-driving, robotics ","Qualcomm Technologies, a subsidiary of Qualcomm, announced Tuesday it will cooperate with Naver Labs on â\internet of things,â\ augmented reality, robotics and autonomous driving. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_259028.html
2018/11/20 17:26,Samsung calling on developers to join Bixby ecosystem ,"Samsung Electronics is calling on domestic and overseas software developers to take part in its artificial intelligence (AI) ecosystem, by developing applications for its Bixby platform. The Korean tech giant made the call at its first ever conference in Seoul for software programmers. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258990.html
2018/11/20 16:55,Samsung C&T to hold smart city forum ,"Samsung C&T's Resort Group will hold the Everscape Forum, Dec. 7, to discuss the trend and outlook of â\smart cities,â\ one of the core key phrases of the Fourth Industrial Revolution, the company said Tuesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258983.html
2018/11/20 13:51,Korea to use blockchain to trace beef through supply chain ,"The South Korean government said Tuesday it will use blockchain technology to track beef through the supply chain to provide consumers with information about the source of their food. The Ministry of Agriculture, Food and Rural Affairs and the Ministry of Science and ICT will jointly launch the pilot program in cattle farms and slaughterhouses in North Jeolla Province by Dece...",http://www.koreatimes.co.kr/www/tech/2018/12/133_258974.html
2018/11/19 17:16,LG Group moving to reduce intra-group dealings ,LG Group has been moving to reduce intra-group business transactions under Chairman Koo Kwang-mo as Korea's fourth-largest conglomerate rushes to unload units that are heavily dependent on other affiliates for business. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_258945.html
2018/11/19 17:14,LG Innotek mass-produces thermoelectric chips ,"LG Innotek has succeeded in the mass production of thermoelectric semiconductor chips for table refrigerators, the electric parts manufacturing unit of LG Electronics said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258928.html
2018/11/19 17:03,KAIST prof. reelected as co-chair of Global Future Council on biotech ,"Lee Sang-yup, a distinguished professor at the KAIST Department of Chemical and Biomolecular Engineering, has been reelected as a co-chair of the Global Future Council on Biotechnology, the university said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258930.html
2018/11/19 17:02,KT introduces high-tech smart farm in Middle East ,"KT has helped create a smart farm, integrated with the firm's advanced information and communications technology, in the Middle East where people have difficulty in growing vegetables due to desert conditions, the company said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258934.html
2018/11/19 17:01,LG Chem aims to become global top 5 chemical firms ,LG Chem is aiming to become one of the global top five chemical companies by 2025 by advancing its business structures in each area and enhancing research and development (R&C). ,http://www.koreatimes.co.kr/www/tech/2018/12/133_258942.html
2018/11/19 10:37,[INTERVIEW] Korean designs way into Photoshop ,"SAN JOSE - If you use Photoshop, you are right at the user-end of experiencing the output of Byun Hyung-hwan's hard work at the Adobe world headquarters in Silicon Valley. He is one of six user experience (UX) designers in the creative software giant's Photoshop team. â\I was first introduced to Photoshop when I was 10, playing around with basic photo editing and making animat...",http://www.koreatimes.co.kr/www/tech/2018/12/133_258802.html
2018/11/18 17:40,Mobile carriers vying to acquire cable TV operators ,"SK Telecom, KT and LG Uplus are engaged in a heated competition to acquire cable television operators to expand their presence in the rapidly-growing media market and make up for the declining profitability in their wireless services businesses, analysts said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258654.html
2018/11/18 17:39,"Samsung, SK hynix concerned about fallout from US-China trade war ","Samsung Electronics and SK hynix could become victims of the U.S.-China trade war, with the prolonged conflict between the nation's two major trade partners showing signs of spreading to the semiconductor industry. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258892.html
2018/11/16 17:19,Samsung struggling to up phone sales in SE Asia ,"Samsung Electronics has been struggling with lackluster sales of its smartphones in Southeast Asia as Chinese competitors attract more consumers with a wider range of budget phones, a global market researcher said Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258834.html
2018/11/16 17:17,"LG supplies 15,000 TVs for deaf, visually impaired ","LG Electronics will give away 15,000 TV sets to people who have hearing or visual impairments by the end of 2018, the company said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_258406.html
2018/11/16 17:16,Naver to use 'green dot' as new mobile identity ,Naver said Friday its mobile version will revolve around a â\green dotâ\ interactive search button to enable users to have a smarter web search experience. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_258812.html
